Country,State,LGA,District/Ward,Postal Code,Locality,Suburb,Latitude,Longitude
Nigeria,Cross River,Ikom,Ikom,562211,Ikom,,5.965137,8.706288
Nigeria,Cross River,Ikom,Ikom,562212,Ikom,,5.965137,8.706288
Nigeria,Cross River,Ikom,Ikom,562213,Ikom,,5.965137,8.706288
Nigeria,Cross River,Ikom,Ikom,562221,Ikom,,5.965137,8.706288
Nigeria,Cross River,Ikom,Ikom,562241,Ikom,,5.965137,8.706288
Nigeria,Cross River,Ikom,Ikom,562251,Ikom,,5.965137,8.706288
Nigeria,Cross River,Ikom,Ikom,562261,Ikom,,5.965137,8.706288
Nigeria,Edo,Esan Central,Igueben,310117,Afuda,,6.797920,6.364580
Nigeria,Edo,Esan Central,Igueben,310117,Egbeka,,6.722938,6.141463
Nigeria,Edo,Esan Central,Igueben,310117,Egbesan,,6.722938,6.141463
Nigeria,Edo,Esan Central,Igueben,310117,Egbiki,,6.722938,6.141463
Nigeria,Edo,Esan Central,Igueben,310117,Eguare,,6.770540,6.051160
Nigeria,Edo,Esan Central,Igueben,310117,Ekekhen,,6.622180,6.248700
Nigeria,Edo,Esan Central,Igueben,310117,Idigun,,6.722938,6.141463
Nigeria,Edo,Esan Central,Igueben,310117,Idiohon,,6.722938,6.141463
Nigeria,Edo,Esan Central,Igueben,310117,Idumakpon,,6.722938,6.141463
Nigeria,Edo,Esan Central,Igueben,310117,Idumedo,,6.722938,6.141463
Nigeria,Edo,Esan Central,Igueben,310117,Idumegberan,,6.722938,6.141463
Nigeria,Edo,Esan Central,Igueben,310117,Idumo Oyomon,,6.722938,6.141463
Nigeria,Edo,Esan Central,Igueben,310117,Idumogbo,,6.722938,6.141463
Nigeria,Edo,Esan Central,Igueben,310117,Idumoka,,6.722938,6.141463
Nigeria,Edo,Esan Central,Igueben,310117,Idumomon,,6.722938,6.141463
Nigeria,Edo,Esan Central,Igueben,310117,Idumudogbor,,6.722938,6.141463
Nigeria,Edo,Esan Central,Igueben,310117,Idumukebho,,6.722938,6.141463
Nigeria,Edo,Esan Central,Igueben,310117,Idumuotutu,,6.722938,6.141463
Nigeria,Edo,Esan Central,Igueben,310117,Iyekogbe,,6.722938,6.141463
Nigeria,Edo,Esan Central,Igueben,310117,Oke,,6.701110,5.901410
Nigeria,Gombe,Shongom,Burak,770104,Burak,,9.616670,11.266670
Nigeria,Gombe,Shongom,Burak,770104,Dabuki,,9.616670,11.266670
Nigeria,Gombe,Shongom,Burak,770104,Dajanwani,,9.616670,11.266670
Nigeria,Gombe,Shongom,Burak,770104,Kwanankukah,,9.616670,11.266670
Nigeria,Gombe,Shongom,Burak,770104,Lasanjang,,9.616670,11.266670
Nigeria,Gombe,Shongom,Burak,770104,Pirim,,9.616670,11.266670
Nigeria,Gombe,Shongom,Burak,770104,Sabonlayi,,9.616670,11.266670
Nigeria,Gombe,Shongom,Burak,770104,Shemyam,,9.616670,11.266670
Nigeria,Gombe,Shongom,Burak,770104,Tauni,,9.616670,11.266670
Nigeria,Gombe,Shongom,Burak,770104,Tiddi,,9.616670,11.266670
Nigeria,Anambra,Dunukofia,Umudioka,473120,Aboh,,5.442730,7.284540
Nigeria,Anambra,Dunukofia,Umudioka,421109,Akpan,,6.162280,6.923360
Nigeria,Anambra,Dunukofia,Umudioka,421109,Okpuru,,6.162280,6.923360
Nigeria,Anambra,Dunukofia,Umudioka,473120,Owerre,,5.442730,7.284540
Nigeria,Anambra,Dunukofia,Umudioka,421109,Ugwu,,6.162280,6.923360
Nigeria,Anambra,Dunukofia,Umudioka,421109,Umajana,,6.162280,6.923360
Nigeria,Anambra,Dunukofia,Umudioka,473120,Umudim,,5.442730,7.284540
Nigeria,Anambra,Dunukofia,Umudioka,473120,Umudiokaukua,,5.442730,7.284540
Nigeria,Anambra,Dunukofia,Umudioka,421109,Umuechigbo,,6.162280,6.923360
Nigeria,Anambra,Dunukofia,Umudioka,421109,Umuezechia,,6.162280,6.923360
Nigeria,Anambra,Dunukofia,Umudioka,421109,Umuezekweo,,6.162280,6.923360
Nigeria,Anambra,Dunukofia,Umudioka,421109,Umugha,,6.162280,6.923360
Nigeria,Anambra,Dunukofia,Umudioka,421109,Uruagu,,6.162280,6.923360
Nigeria,Anambra,Dunukofia,Umudioka,421109,Uruowelle,,6.162280,6.923360
Nigeria,Imo,Oru West,Amaofuo,474115,Amorie,,5.383330,7.066670
Nigeria,Imo,Oru West,Amaofuo,474115,Ebisi,,5.631583,7.217580
Nigeria,Imo,Oru West,Amaofuo,474115,Ubaha,,5.826470,7.342530
Nigeria,Imo,Oru West,Amaofuo,474115,Umuduru,,5.684950,7.243540
Nigeria,Anambra,Aguata,Ikenga,422116,Ikenga,,6.147727,6.869550
Nigeria,Gombe,Balanga,Reme,761115,Dongole,,9.900000,11.650000
Nigeria,Gombe,Balanga,Reme,761115,Fulani,,9.900000,11.650000
Nigeria,Gombe,Balanga,Reme,761115,Geng,,9.900000,11.650000
Nigeria,Gombe,Balanga,Reme,761115,Guka,,9.900000,11.650000
Nigeria,Gombe,Balanga,Reme,761115,Gukurmi,,9.900000,11.650000
Nigeria,Gombe,Balanga,Reme,761115,Jamjara,,9.900000,11.650000
Nigeria,Gombe,Balanga,Reme,761115,Kolali,,9.900000,11.650000
Nigeria,Gombe,Balanga,Reme,761115,Nadiya,,9.900000,11.650000
Nigeria,Adamawa,Lamurde,Kwah,642116,Balaifi,,9.824440,12.625000
Nigeria,Adamawa,Lamurde,Kwah,642116,Bandawa,,9.824440,12.625000
Nigeria,Adamawa,Lamurde,Kwah,642116,Bolere,,9.824440,12.625000
Nigeria,Adamawa,Lamurde,Kwah,642116,Botoni II,,9.824440,12.625000
Nigeria,Adamawa,Lamurde,Kwah,642116,Bunari,,9.824440,12.625000
Nigeria,Adamawa,Lamurde,Kwah,642116,Dullum,,9.824440,12.625000
Nigeria,Adamawa,Lamurde,Kwah,642116,Dutsen Maka,,9.824440,12.625000
Nigeria,Adamawa,Lamurde,Kwah,642116,Gurben Baure,,9.824440,12.625000
Nigeria,Adamawa,Lamurde,Kwah,642116,Gyakan,,9.824440,12.625000
Nigeria,Adamawa,Lamurde,Kwah,642116,Kauya,,9.824440,12.625000
Nigeria,Adamawa,Lamurde,Kwah,642116,Kwah,,9.824440,12.625000
Nigeria,Adamawa,Lamurde,Kwah,642116,Ruwan Zafi,,9.824440,12.625000
Nigeria,Adamawa,Lamurde,Kwah,642116,Song,,9.824440,12.625000
Nigeria,Adamawa,Lamurde,Kwah,642116,Tsayawa,,9.824440,12.625000
Nigeria,Cross River,Akamkpa,Umon,542108,Abana,,5.386965,8.066175
Nigeria,Cross River,Akamkpa,Umon,542108,Akpasip,,5.449940,8.028920
Nigeria,Cross River,Akamkpa,Umon,542108,Aniyem,,5.386965,8.066175
Nigeria,Cross River,Akamkpa,Umon,542108,Ayaba Oji,,5.386965,8.066175
Nigeria,Cross River,Akamkpa,Umon,542108,Bechei,,5.386965,8.066175
Nigeria,Cross River,Akamkpa,Umon,542108,Berekpe,,5.372210,8.088780
Nigeria,Cross River,Akamkpa,Umon,542108,Biekpe,,5.321260,8.076500
Nigeria,Cross River,Akamkpa,Umon,542108,Bikekpe,,5.386965,8.066175
Nigeria,Cross River,Akamkpa,Umon,542108,Ekot Ewo,,5.386965,8.066175
Nigeria,Cross River,Akamkpa,Umon,542108,Idung Itu,,5.386965,8.066175
Nigeria,Cross River,Akamkpa,Umon,542108,Ikot Abasi,,5.386965,8.066175
Nigeria,Cross River,Akamkpa,Umon,542108,Ikot Obisame,,5.386965,8.066175
Nigeria,Cross River,Akamkpa,Umon,542108,Ikot Oboaama,,5.386965,8.066175
Nigeria,Cross River,Akamkpa,Umon,542108,Ikot Ogbandem,,5.386965,8.066175
Nigeria,Cross River,Akamkpa,Umon,542108,Ikot Ogun,,5.386965,8.066175
Nigeria,Cross River,Akamkpa,Umon,542108,Ikot Okpora,,5.404450,8.070500
Nigeria,Cross River,Akamkpa,Umon,542108,Ikot Utun,,5.386965,8.066175
Nigeria,Cross River,Akamkpa,Umon,542108,Inu-ranu,,5.386965,8.066175
Nigeria,Cross River,Akamkpa,Umon,542108,Utumua,,5.386965,8.066175
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Ago Ilorin,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Agoro,,6.758840,3.237980
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Aiyegunle,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Ajanbata,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Akeju,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Alapako Oni,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Alufogejo,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Asedo,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Atoku,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Demolapa,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Ebute Ore,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Erin Nla,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Ijoko - Ijalemo,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Imo Apena,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Imolisa,,7.166670,3.766670
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Jaguna,,6.898790,3.503800
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Labosi Otun,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Lagngan,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Mobolawole,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Mope,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Oba Ajana,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Ogunbora,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Ogunmakin,,6.941433,3.502817
Nigeria,Ogun,Obafemi Owode,Ogun Makin,110108,Oluwosoye,,6.941433,3.502817
Nigeria,Oyo,Lagelu,Lagun / Aromona,200107,Aba Bale Olobo,,7.702380,3.971430
Nigeria,Oyo,Lagelu,Lagun / Aromona,200107,Aba Egan,,7.702380,3.971430
Nigeria,Oyo,Lagelu,Lagun / Aromona,200107,Akankan,,7.702380,3.971430
Nigeria,Oyo,Lagelu,Lagun / Aromona,200107,Aromona,,7.566670,4.116670
Nigeria,Oyo,Lagelu,Lagun / Aromona,200107,Bale-Oya,,7.702380,3.971430
Nigeria,Oyo,Lagelu,Lagun / Aromona,200107,Bolorunduro,,7.702380,3.971430
Nigeria,Oyo,Lagelu,Lagun / Aromona,200107,Lagun,,7.533330,4.100000
Nigeria,Oyo,Lagelu,Lagun / Aromona,200107,Laketu,,7.583330,4.116670
Nigeria,Oyo,Lagelu,Lagun / Aromona,200107,Lamuyan,,7.583330,4.100000
Nigeria,Oyo,Lagelu,Lagun / Aromona,200107,Ogburo,,7.600000,4.116670
Nigeria,Oyo,Lagelu,Lagun / Aromona,200107,Ogunjana,,7.702380,3.971430
Nigeria,Oyo,Lagelu,Lagun / Aromona,200107,Onilu,,7.250000,4.083330
Nigeria,Oyo,Lagelu,Lagun / Aromona,200107,Owode,,8.800000,3.166670
Nigeria,Enugu,Ezeagu,Owa,401125,Ezedume,,6.388200,7.176600
Nigeria,Enugu,Ezeagu,Owa,401125,Ezema,,6.388200,7.176600
Nigeria,Enugu,Ezeagu,Owa,401126,Ezi-Owa,,6.388200,7.176600
Nigeria,Enugu,Ezeagu,Owa,401125,IMEZI,,6.388200,7.176600
Nigeria,Enugu,Ezeagu,Owa,401125,Ogwofia,,6.388200,7.176600
Nigeria,Enugu,Ezeagu,Owa,401125,Okunito,,6.388200,7.176600
Nigeria,Enugu,Ezeagu,Owa,401126,Ozom,,6.388200,7.176600
Nigeria,Enugu,Ezeagu,Owa,401125,Umuaji,,6.388200,7.176600
Nigeria,Enugu,Ezeagu,Owa,401125,Umudim,,6.388200,7.176600
Nigeria,Adamawa,Gayuk,Banjiram,643110,Banjiram,,9.816670,12.000000
Nigeria,Adamawa,Gayuk,Banjiram,643110,Gugu,,9.783330,12.000000
Nigeria,Adamawa,Gayuk,Banjiram,643110,Gunda,,9.816670,12.000000
Nigeria,Adamawa,Gayuk,Banjiram,643110,Kwadadai,,9.816670,12.000000
Nigeria,Adamawa,Gayuk,Banjiram,643110,Lokoro,,9.816670,12.000000
Nigeria,Adamawa,Gayuk,Banjiram,643110,Sukelye,,9.816670,12.000000
Nigeria,Bayelsa,Nembe,Nembe,562102,Adukiri,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Agada,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Agrisaba,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Akakumana,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Allagaokiri,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Amasara,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Benkiri,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Dorgu-Ewoama,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Dumobi-Kumakiri,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Ekpeikiri,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Elemuama,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Enyumuana,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Etieme,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Ewokiri,,4.566670,6.350000
Nigeria,Bayelsa,Nembe,Nembe,562102,Fekorukiri,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Igbeta-Ewoama,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Ikensi,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Isaiahkiri,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Iseleogona,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Iserekiri,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Mini,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Nembe,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Obiama,,4.595870,6.349730
Nigeria,Bayelsa,Nembe,Nembe,562102,Obiata,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Odekiri,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Okokokiri,,4.571930,6.313230
Nigeria,Bayelsa,Nembe,Nembe,562102,Okoroba,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Ologoma,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Olusasiri,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Oromabiri,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Otumakiri,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Sabatoru,,4.600000,6.333330
Nigeria,Bayelsa,Nembe,Nembe,562102,Sangakubu,,4.578570,6.224540
Nigeria,Bayelsa,Nembe,Nembe,562102,Shellkiri,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Tengelkiri,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Tengikokiri,,4.539400,6.400340
Nigeria,Bayelsa,Nembe,Nembe,562102,Tombi,,4.539400,6.400340
Nigeria,Cross River,Boki,Eastern Boki,551107,Ashishie,,6.359210,9.133415
Nigeria,Cross River,Boki,Eastern Boki,551107,Bakum,,6.359210,9.133415
Nigeria,Cross River,Boki,Eastern Boki,551107,Bamba,,6.290100,9.114200
Nigeria,Cross River,Boki,Eastern Boki,551107,Bateriko,,6.359210,9.133415
Nigeria,Cross River,Boki,Eastern Boki,551107,Beebo,,6.359210,9.133415
Nigeria,Cross River,Boki,Eastern Boki,551107,Botatong,,6.359210,9.133415
Nigeria,Cross River,Boki,Eastern Boki,551107,Bulkalum,,6.359210,9.133415
Nigeria,Cross River,Boki,Eastern Boki,551107,Bumaji,,6.359210,9.133415
Nigeria,Cross River,Boki,Eastern Boki,551107,Ofambe,,6.466900,9.036900
Nigeria,Cross River,Boki,Eastern Boki,551107,Okiro,,6.359210,9.133415
Nigeria,Cross River,Boki,Eastern Boki,551107,Okurison,,6.359210,9.133415
Nigeria,Cross River,Boki,Eastern Boki,551107,Okwa,,6.297140,9.294260
Nigeria,Cross River,Boki,Eastern Boki,551107,Okwabang,,6.359210,9.133415
Nigeria,Cross River,Boki,Eastern Boki,551107,Okwango,,6.359210,9.133415
Nigeria,Cross River,Boki,Eastern Boki,551107,Ubong-Atenkwu,,6.359210,9.133415
Nigeria,Cross River,Boki,Eastern Boki,551107,Wula,,6.382700,9.088300
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Abule Ajama,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Abule Balogun,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Abule Egba,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Abule Ijesha,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Abule Imasai,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Abule Oke,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Aga Odofin,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Aje Rogun,,6.583330,3.050000
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Ajibawo,,6.675000,3.048780
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Alaganju,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Aramrori,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Araromi Abiodun,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Araromi Ilewo,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Bad Elefu,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Balogun,,6.833330,3.233330
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Egba Ilewo,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Egba Isaga Orita,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Eleeyo,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Farm Settlement,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Ibese,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Iboro,,7.100000,3.100000
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Igbgila farm,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Igboeleke,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Igbogila,,7.050000,2.966670
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Iiewe,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Ijake Orile,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Ijako Awaye,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Ijiko,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Isaga Abiodun,,6.966670,2.983330
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Isaga Oke,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Isaga Orita,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Jogga Orile,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Komi Oba,,6.950000,2.950000
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Kudifi,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Oke Odo,,7.200000,2.950000
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Omilende,,7.033330,3.016670
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Orente,,6.715230,3.221980
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Orita,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Owode,,7.400000,3.616670
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Owoyele,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Sawonjo,,7.083330,3.016670
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Settlement Wasimi,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Swonjo,,6.965852,3.096175
Nigeria,Ogun,Abeokuta North,Igbogila,111108,Wasinmi Imasayi,,6.965852,3.096175
Nigeria,Plateau,Jos North,Gwong,930105,Babale,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Dong,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Fudawa,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Furaka,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Gwafan,,9.900000,8.966670
Nigeria,Plateau,Jos North,Gwong,930105,Gwash,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Jos Jarawa,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Kabong,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Larantos,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Nabgar,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Nabor,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Nagohom,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Naraguta,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Nassarawa A,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Nupkis,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Rigiza,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Rusau,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,T/Wada,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Targwong,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Zakaliyo,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Zangam,,9.916670,8.916670
Nigeria,Plateau,Jos North,Gwong,930105,Zangan,,9.916670,8.916670
Nigeria,Zamfara,Anka,Fika,622104,Anzie,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Boza,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Bulakos,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Chana,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Daniski,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Daya,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Didim,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Diffuel,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Dozi,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Dumbulwa,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Fika,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Fusami,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Gadaka,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Galamo,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Garin Aba,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Garin Jaji,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Garin Wayo,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Gashaka,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Gashinge,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Gashua,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Godowoli,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Gudi,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Gurijaji,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Jaga,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Jamgadole,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Jangarsiri,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Kadi,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Karem,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Lewe,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Maiduwa,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Maluri,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Mazawun,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Mubi,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Ngaida,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Paiono,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Shembire,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Shoye T.Nanai,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Turmi,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Yelwa,,11.938900,6.857140
Nigeria,Zamfara,Anka,Fika,622104,Zei,,11.938900,6.857140
Nigeria,Kwara,Ifelodun,Omupo,241111,Agbo-Koko,,8.266670,4.800000
Nigeria,Kwara,Ifelodun,Omupo,241111,Ahoro,,8.266670,4.800000
Nigeria,Kwara,Ifelodun,Omupo,241111,Aiyekale,,8.266670,4.800000
Nigeria,Kwara,Ifelodun,Omupo,241111,Aladia,,8.266670,4.800000
Nigeria,Kwara,Ifelodun,Omupo,241111,Alufa,,8.266670,4.800000
Nigeria,Kwara,Ifelodun,Omupo,241111,Amberi,,8.266670,4.800000
Nigeria,Kwara,Ifelodun,Omupo,241111,Amodu Asungbolu,,8.266670,4.800000
Nigeria,Kwara,Ifelodun,Omupo,241111,Apata Kajola,,8.266670,4.800000
Nigeria,Kwara,Ifelodun,Omupo,241111,Arugbo,,8.333330,4.716670
Nigeria,Kwara,Ifelodun,Omupo,241111,Atanda,,8.266670,4.800000
Nigeria,Kwara,Ifelodun,Omupo,241111,Basanyin,,8.300000,4.716670
Nigeria,Kwara,Ifelodun,Omupo,241111,Bayagan Ile,,8.266670,4.800000
Nigeria,Kwara,Ifelodun,Omupo,241111,Eleyele,,8.266670,4.800000
